timestamp,010C,010D,0105,0110,0111,012F,rpm,vel
2025-06-02 07:06:04,79,72,30,55,17,34,893,25
2025-06-02 07:06:04,20,94,45,43,42,87,900,101
2025-06-02 07:06:04,7,97,25,79,21,99,779,63
2025-06-02 07:06:04,72,67,50,19,16,72,755,114
2025-06-02 07:06:04,44,13,85,82,76,45,777,118
2025-06-02 07:06:04,34,64,25,45,26,86,792,112
2025-06-02 07:06:05,81,75,44,25,32,7,768,108
2025-06-02 07:06:05,94,36,95,85,43,72,864,106
2025-06-02 07:06:05,53,98,70,52,62,23,779,48
2025-06-02 07:06:05,8,56,34,29,95,50,939,28
2025-06-02 07:06:05,65,0,37,54,86,80,940,51
2025-06-02 07:06:05,75,23,70,51,86,98,917,41
2025-06-02 07:06:05,60,54,86,98,38,52,854,20
2025-06-02 07:06:05,0,49,42,40,19,29,878,76
2025-06-02 07:06:05,7,82,14,76,46,47,920,11
2025-06-02 07:06:05,92,47,65,10,88,50,853,37
2025-06-02 07:06:06,33,26,70,21,1,85,847,30
2025-06-02 07:06:06,64,10,13,7,34,8,942,15
2025-06-02 07:06:06,27,51,13,35,3,84,794,69
2025-06-02 07:06:06,59,97,94,17,9,75,943,43
2025-06-02 07:06:06,57,83,43,49,67,26,785,46
2025-06-02 07:06:06,36,77,100,65,93,14,860,114
2025-06-02 07:06:06,0,37,85,77,67,52,796,46
2025-06-02 07:06:06,27,21,7,34,9,72,880,4
2025-06-02 07:06:06,90,81,82,58,12,51,772,118
2025-06-02 07:06:07,66,94,17,39,87,11,862,7
2025-06-02 07:06:07,11,81,71,70,31,52,897,101
2025-06-02 07:06:07,59,22,46,13,81,87,911,20
2025-06-02 07:06:07,5,57,74,0,89,71,879,76
2025-06-02 07:06:07,25,40,23,98,50,4,890,90
2025-06-02 07:06:07,94,43,79,32,27,41,875,15
2025-06-02 07:06:07,52,81,100,29,55,83,885,27
2025-06-02 07:06:07,63,53,65,38,83,58,872,48
2025-06-02 07:06:07,1,15,56,17,86,54,793,114
2025-06-02 07:06:08,33,21,94,49,90,63,779,70
2025-06-02 07:06:08,66,56,81,59,48,85,753,61
2025-06-02 07:06:08,60,25,47,31,41,28,864,26
2025-06-02 07:06:08,69,82,40,56,74,31,779,21
2025-06-02 07:06:08,94,80,65,35,77,44,851,106
2025-06-02 07:06:08,4,9,89,47,56,94,933,99
2025-06-02 07:06:08,91,26,39,14,75,52,921,97
2025-06-02 07:06:08,87,68,62,62,10,25,902,17
2025-06-02 07:06:08,2,6,43,65,3,98,808,116
2025-06-02 07:06:09,91,17,22,2,76,12,843,88
2025-06-02 07:06:09,83,37,39,74,29,25,815,61
2025-06-02 07:06:09,64,95,57,25,49,97,916,61
2025-06-02 07:06:09,58,4,99,26,75,23,767,23
2025-06-02 07:06:09,27,20,25,92,40,67,784,96
2025-06-02 07:06:09,32,60,17,51,40,76,790,16
2025-06-02 07:06:09,12,73,45,69,35,26,857,43
2025-06-02 07:06:09,76,45,26,14,57,94,883,106
2025-06-02 07:06:09,94,20,53,11,43,47,854,88
2025-06-02 07:06:10,57,95,60,61,98,95,804,56
2025-06-02 07:06:10,86,42,54,26,62,27,783,25
2025-06-02 07:06:10,56,77,47,76,36,92,825,6
2025-06-02 07:06:10,81,52,0,90,25,40,897,10
2025-06-02 07:06:10,86,83,63,49,41,57,764,85
2025-06-02 07:06:11,74,21,70,77,87,41,932,94
2025-06-02 07:06:11,4,92,96,50,67,39,752,65
2025-06-02 07:06:11,22,92,71,41,65,27,763,68
2025-06-02 07:06:11,89,31,69,35,93,66,837,56
2025-06-02 07:06:11,27,29,14,24,51,74,815,91
2025-06-02 07:06:11,70,52,70,62,2,22,781,88
2025-06-02 07:06:11,80,31,92,68,18,68,903,79
2025-06-02 07:06:11,4,50,80,74,35,5,835,66
2025-06-02 07:06:11,28,57,61,83,13,56,945,35
2025-06-02 07:06:12,14,29,62,77,74,25,922,82
2025-06-02 07:06:12,36,0,82,54,12,1,772,20
2025-06-02 07:06:12,86,27,87,10,21,85,877,26
2025-06-02 07:06:12,19,96,80,3,48,90,831,35
2025-06-02 07:06:12,48,6,13,11,61,20,876,83
2025-06-02 07:06:12,95,89,37,80,20,39,904,35
2025-06-02 07:06:12,43,28,91,85,90,20,903,81
2025-06-02 07:06:12,90,88,57,11,25,76,802,72
2025-06-02 07:06:12,25,54,39,74,37,4,838,96
2025-06-02 07:06:13,97,17,43,45,13,21,930,40
2025-06-02 07:06:13,13,32,54,17,48,1,803,76
2025-06-02 07:06:13,37,8,64,30,96,48,855,71
2025-06-02 07:06:13,100,33,90,59,87,66,934,108
2025-06-02 07:06:13,84,87,80,4,41,31,779,91
2025-06-02 07:06:13,68,17,48,26,32,75,932,83
2025-06-02 07:06:13,52,23,55,35,59,87,751,119
2025-06-02 07:06:13,91,18,14,60,32,20,836,13
2025-06-02 07:06:13,90,26,9,80,18,49,770,53
2025-06-02 07:06:13,95,74,91,31,8,31,903,84
2025-06-02 07:06:14,35,51,23,36,33,26,904,11
2025-06-02 07:06:14,55,61,37,40,88,82,860,83
2025-06-02 07:06:14,56,39,51,35,25,60,783,87
2025-06-02 07:06:14,79,58,42,67,92,17,821,11
2025-06-02 07:06:14,96,12,36,98,35,49,812,97
2025-06-02 07:06:14,15,4,11,81,30,31,948,105
2025-06-02 07:06:14,86,4,53,6,33,68,801,120
2025-06-02 07:06:14,45,63,49,61,60,46,853,33
2025-06-02 07:06:14,92,20,67,4,5,100,771,33
2025-06-02 07:06:15,60,71,44,61,24,44,804,94
2025-06-02 07:06:15,43,70,67,66,8,72,783,52
2025-06-02 07:06:15,35,34,41,82,13,56,762,96
2025-06-02 07:06:15,55,2,15,10,25,93,849,114
2025-06-02 07:06:15,84,44,12,54,87,24,913,104
2025-06-02 07:06:15,36,3,89,22,48,28,825,55
2025-06-02 07:06:15,99,84,48,3,74,53,798,93
2025-06-02 07:06:15,93,48,1,70,17,86,941,82
2025-06-02 07:06:15,60,25,97,46,87,13,796,108
2025-06-02 07:06:16,99,72,95,73,52,54,916,14
2025-06-02 07:06:16,24,75,33,66,11,6,940,110
2025-06-02 07:06:16,1,100,9,39,100,30,789,6
2025-06-02 07:06:16,36,29,16,54,34,75,904,68
2025-06-02 07:06:16,23,16,99,64,53,68,879,66
2025-06-02 07:06:16,37,95,65,94,82,24,772,39
2025-06-02 07:06:16,77,79,12,50,80,76,787,42
2025-06-02 07:06:16,22,11,76,78,72,37,903,54
2025-06-02 07:06:16,28,79,39,91,12,54,784,77
2025-06-02 07:06:17,46,96,59,67,86,56,933,88
2025-06-02 07:06:17,81,87,39,26,23,22,946,0
2025-06-02 07:06:17,72,24,30,35,51,31,831,108
2025-06-02 07:06:17,94,92,65,8,27,31,875,42
2025-06-02 07:06:17,100,38,21,96,30,60,938,43
2025-06-02 07:06:17,23,41,74,44,25,27,850,44
2025-06-02 07:06:17,41,6,77,65,17,4,927,47
2025-06-02 07:06:17,61,74,77,84,59,55,803,57
2025-06-02 07:06:17,31,63,8,74,74,8,769,44
2025-06-02 07:06:18,97,9,36,18,91,31,863,94
2025-06-02 07:06:18,25,34,6,23,2,96,880,0
2025-06-02 07:06:18,16,88,47,29,68,59,884,82
2025-06-02 07:06:18,21,83,99,77,27,33,788,20
2025-06-02 07:06:18,27,84,83,46,22,86,926,91
2025-06-02 07:06:18,30,99,5,61,9,31,778,82
2025-06-02 07:06:18,91,32,46,70,71,80,811,98
2025-06-02 07:06:18,87,76,20,24,11,70,800,108
2025-06-02 07:06:18,74,21,94,12,83,68,773,75
2025-06-02 07:06:19,63,67,26,36,34,42,864,58
2025-06-02 07:06:19,35,60,75,32,66,28,775,82
2025-06-02 07:06:19,73,61,29,89,19,78,778,11
2025-06-02 07:06:19,58,10,75,34,71,68,860,17
2025-06-02 07:06:19,6,61,43,32,89,54,915,51
2025-06-02 07:06:19,72,69,5,75,13,73,822,83
2025-06-02 07:06:19,71,51,19,22,68,87,762,87
2025-06-02 07:06:19,70,79,14,77,93,63,836,59
2025-06-02 07:06:19,35,65,94,79,0,56,874,22
2025-06-02 07:06:20,93,71,37,21,41,15,875,116
2025-06-02 07:06:20,0,83,79,29,5,78,846,41
2025-06-02 07:06:20,52,23,18,51,56,53,789,18
2025-06-02 07:06:20,76,63,61,42,68,55,832,38
2025-06-02 07:06:20,37,0,64,59,55,85,822,21
2025-06-02 07:06:20,35,70,1,43,63,73,753,110
2025-06-02 07:06:20,60,55,30,19,85,97,833,63
2025-06-02 07:06:20,19,59,96,9,74,63,884,88
2025-06-02 07:06:20,100,63,30,3,65,41,828,53
2025-06-02 07:06:21,13,25,0,32,14,11,761,10
